,TIME,GEO,ICCS,UNIT,Value
477,2008,Bosnia and Herzegovina,Sexual assault,Per hundred thousand inhabitants,
478,2008,Bosnia and Herzegovina,Theft,Number,8180.0
479,2008,Bosnia and Herzegovina,Theft,Per hundred thousand inhabitants,212.81
480,2008,Kosovo (under United Nations Security Council Resolution 1244/99),Intentional homicide,Number,113.0
481,2008,Kosovo (under United Nations Security Council Resolution 1244/99),Intentional homicide,Per hundred thousand inhabitants,5.25
482,2008,Kosovo (under United Nations Security Council Resolution 1244/99),Assault,Number,3376.0
483,2008,Kosovo (under United Nations Security Council Resolution 1244/99),Assault,Per hundred thousand inhabitants,156.79
484,2008,Kosovo (under United Nations Security Council Resolution 1244/99),Sexual violence,Number,161.0
485,2008,Kosovo (under United Nations Security Council Resolution 1244/99),Sexual violence,Per hundred thousand inhabitants,7.48
486,2008,Kosovo (under United Nations Security Council Resolution 1244/99),Rape,Number,50.0
487,2008,Kosovo (under United Nations Security Council Resolution 1244/99),Rape,Per hundred thousand inhabitants,2.32
488,2008,Kosovo (under United Nations Security Council Resolution 1244/99),Sexual assault,Number,111.0
489,2008,Kosovo (under United Nations Security Council Resolution 1244/99),Sexual assault,Per hundred thousand inhabitants,5.16
490,2008,Kosovo (under United Nations Security Council Resolution 1244/99),Theft,Number,15466.0
491,2008,Kosovo (under United Nations Security Council Resolution 1244/99),Theft,Per hundred thousand inhabitants,718.3
492,2009,Belgium,Intentional homicide,Number,189.0
493,2009,Belgium,Intentional homicide,Per hundred thousand inhabitants,1.76
494,2009,Belgium,Assault,Number,77665.0
495,2009,Belgium,Assault,Per hundred thousand inhabitants,722.26
496,2009,Belgium,Sexual violence,Number,10609.0
497,2009,Belgium,Sexual violence,Per hundred thousand inhabitants,98.66
498,2009,Belgium,Rape,Number,3152.0
499,2009,Belgium,Rape,Per hundred thousand inhabitants,29.31
500,2009,Belgium,Sexual assault,Number,7457.0
501,2009,Belgium,Sexual assault,Per hundred thousand inhabitants,69.35
502,2009,Belgium,Theft,Number,249627.0
503,2009,Belgium,Theft,Per hundred thousand inhabitants,2321.45
504,2009,Bulgaria,Intentional homicide,Number,150.0
505,2009,Bulgaria,Intentional homicide,Per hundred thousand inhabitants,2.01
506,2009,Bulgaria,Assault,Number,3122.0
507,2009,Bulgaria,Assault,Per hundred thousand inhabitants,41.81
508,2009,Bulgaria,Sexual violence,Number,726.0
509,2009,Bulgaria,Sexual violence,Per hundred thousand inhabitants,9.72
510,2009,Bulgaria,Rape,Number,246.0
511,2009,Bulgaria,Rape,Per hundred thousand inhabitants,3.29
512,2009,Bulgaria,Sexual assault,Number,480.0
513,2009,Bulgaria,Sexual assault,Per hundred thousand inhabitants,6.43
514,2009,Bulgaria,Theft,Number,44278.0
515,2009,Bulgaria,Theft,Per hundred thousand inhabitants,592.97
516,2009,Czech Republic,Intentional homicide,Number,105.0
517,2009,Czech Republic,Intentional homicide,Per hundred thousand inhabitants,1.01
518,2009,Czech Republic,Assault,Number,16887.0
519,2009,Czech Republic,Assault,Per hundred thousand inhabitants,161.97
520,2009,Czech Republic,Sexual violence,Number,1730.0
521,2009,Czech Republic,Sexual violence,Per hundred thousand inhabitants,16.59
522,2009,Czech Republic,Rape,Number,480.0
523,2009,Czech Republic,Rape,Per hundred thousand inhabitants,4.6
524,2009,Czech Republic,Sexual assault,Number,1250.0
525,2009,Czech Republic,Sexual assault,Per hundred thousand inhabitants,11.99
526,2009,Czech Republic,Theft,Number,153139.0
527,2009,Czech Republic,Theft,Per hundred thousand inhabitants,1468.85
528,2009,Denmark,Intentional homicide,Number,47.0
529,2009,Denmark,Intentional homicide,Per hundred thousand inhabitants,0.85
530,2009,Denmark,Assault,Number,10573.0
531,2009,Denmark,Assault,Per hundred thousand inhabitants,191.84
532,2009,Denmark,Sexual violence,Number,1656.0
533,2009,Denmark,Sexual violence,Per hundred thousand inhabitants,30.05
534,2009,Denmark,Rape,Number,352.0
535,2009,Denmark,Rape,Per hundred thousand inhabitants,6.39
536,2009,Denmark,Sexual assault,Number,1304.0
537,2009,Denmark,Sexual assault,Per hundred thousand inhabitants,23.66
538,2009,Denmark,Theft,Number,205859.0
539,2009,Denmark,Theft,Per hundred thousand inhabitants,3735.11
540,2009,Germany (until 1990 former territory of the FRG),Intentional homicide,Number,721.0
541,2009,Germany (until 1990 former territory of the FRG),Intentional homicide,Per hundred thousand inhabitants,0.88
542,2009,Germany (until 1990 former territory of the FRG),Assault,Number,149301.0
543,2009,Germany (until 1990 former territory of the FRG),Assault,Per hundred thousand inhabitants,182.07
544,2009,Germany (until 1990 former territory of the FRG),Sexual violence,Number,49084.0
545,2009,Germany (until 1990 former territory of the FRG),Sexual violence,Per hundred thousand inhabitants,59.86
546,2009,Germany (until 1990 former territory of the FRG),Rape,Number,7314.0
547,2009,Germany (until 1990 former territory of the FRG),Rape,Per hundred thousand inhabitants,8.92
548,2009,Germany (until 1990 former territory of the FRG),Sexual assault,Number,41770.0
549,2009,Germany (until 1990 former territory of the FRG),Sexual assault,Per hundred thousand inhabitants,50.94
550,2009,Germany (until 1990 former territory of the FRG),Theft,Number,1308687.0
551,2009,Germany (until 1990 former territory of the FRG),Theft,Per hundred thousand inhabitants,1595.91
552,2009,Estonia,Intentional homicide,Number,70.0
553,2009,Estonia,Intentional homicide,Per hundred thousand inhabitants,5.24
554,2009,Estonia,Assault,Number,106.0
555,2009,Estonia,Assault,Per hundred thousand inhabitants,7.94
556,2009,Estonia,Sexual violence,Number,254.0
557,2009,Estonia,Sexual violence,Per hundred thousand inhabitants,19.02
558,2009,Estonia,Rape,Number,124.0
559,2009,Estonia,Rape,Per hundred thousand inhabitants,9.28
560,2009,Estonia,Sexual assault,Number,130.0
561,2009,Estonia,Sexual assault,Per hundred thousand inhabitants,9.73
562,2009,Estonia,Theft,Number,24835.0
563,2009,Estonia,Theft,Per hundred thousand inhabitants,1859.27
564,2009,Ireland,Intentional homicide,Number,88.0
565,2009,Ireland,Intentional homicide,Per hundred thousand inhabitants,1.95
566,2009,Ireland,Assault,Number,15580.0
567,2009,Ireland,Assault,Per hundred thousand inhabitants,344.59
568,2009,Ireland,Sexual violence,Number,1343.0
569,2009,Ireland,Sexual violence,Per hundred thousand inhabitants,29.7
570,2009,Ireland,Rape,Number,329.0
571,2009,Ireland,Rape,Per hundred thousand inhabitants,7.28
572,2009,Ireland,Sexual assault,Number,1014.0
573,2009,Ireland,Sexual assault,Per hundred thousand inhabitants,22.43
574,2009,Ireland,Theft,Number,77031.0
575,2009,Ireland,Theft,Per hundred thousand inhabitants,1703.73
576,2009,Greece,Intentional homicide,Number,143.0
577,2009,Greece,Intentional homicide,Per hundred thousand inhabitants,1.29
578,2009,Greece,Assault,Number,7869.0
579,2009,Greece,Assault,Per hundred thousand inhabitants,70.93
580,2009,Greece,Sexual violence,Number,924.0
581,2009,Greece,Sexual violence,Per hundred thousand inhabitants,8.33
582,2009,Greece,Rape,Number,213.0
583,2009,Greece,Rape,Per hundred thousand inhabitants,1.92
584,2009,Greece,Sexual assault,Number,711.0
585,2009,Greece,Sexual assault,Per hundred thousand inhabitants,6.41
586,2009,Greece,Theft,Number,126080.0
587,2009,Greece,Theft,Per hundred thousand inhabitants,1136.39
588,2009,Spain,Intentional homicide,Number,412.0
589,2009,Spain,Intentional homicide,Per hundred thousand inhabitants,0.89
590,2009,Spain,Assault,Number,80910.0
591,2009,Spain,Assault,Per hundred thousand inhabitants,174.98
592,2009,Spain,Sexual violence,Number,9723.0
593,2009,Spain,Sexual violence,Per hundred thousand inhabitants,21.03
594,2009,Spain,Rape,Number,2051.0
595,2009,Spain,Rape,Per hundred thousand inhabitants,4.44
596,2009,Spain,Sexual assault,Number,7672.0
597,2009,Spain,Sexual assault,Per hundred thousand inhabitants,16.59
598,2009,Spain,Theft,Number,217648.0
599,2009,Spain,Theft,Per hundred thousand inhabitants,470.7
600,2009,France,Intentional homicide,Number,819.0
601,2009,France,Intentional homicide,Per hundred thousand inhabitants,1.27
602,2009,France,Assault,Number,220126.0
603,2009,France,Assault,Per hundred thousand inhabitants,342.07
604,2009,France,Sexual violence,Number,23253.0
605,2009,France,Sexual violence,Per hundred thousand inhabitants,36.14
606,2009,France,Rape,Number,9842.0
607,2009,France,Rape,Per hundred thousand inhabitants,15.29
608,2009,France,Sexual assault,Number,13411.0
609,2009,France,Sexual assault,Per hundred thousand inhabitants,20.84
610,2009,France,Theft,Number,1383325.0
611,2009,France,Theft,Per hundred thousand inhabitants,2149.68
612,2009,Croatia,Intentional homicide,Number,49.0
613,2009,Croatia,Intentional homicide,Per hundred thousand inhabitants,1.14
614,2009,Croatia,Assault,Number,1059.0
615,2009,Croatia,Assault,Per hundred thousand inhabitants,24.57
616,2009,Croatia,Sexual violence,Number,664.0
617,2009,Croatia,Sexual violence,Per hundred thousand inhabitants,15.41
618,2009,Croatia,Rape,Number,129.0
619,2009,Croatia,Rape,Per hundred thousand inhabitants,2.99
620,2009,Croatia,Sexual assault,Number,535.0
621,2009,Croatia,Sexual assault,Per hundred thousand inhabitants,12.41
622,2009,Croatia,Theft,Number,14095.0
623,2009,Croatia,Theft,Per hundred thousand inhabitants,327.05
624,2009,Italy,Intentional homicide,Number,590.0
625,2009,Italy,Intentional homicide,Per hundred thousand inhabitants,1.0
626,2009,Italy,Assault,Number,65611.0
627,2009,Italy,Assault,Per hundred thousand inhabitants,111.2
628,2009,Italy,Sexual violence,Number,
629,2009,Italy,Sexual violence,Per hundred thousand inhabitants,
630,2009,Italy,Rape,Number,
631,2009,Italy,Rape,Per hundred thousand inhabitants,
632,2009,Italy,Sexual assault,Number,4963.0
633,2009,Italy,Sexual assault,Per hundred thousand inhabitants,8.41
634,2009,Italy,Theft,Number,1152323.0
635,2009,Italy,Theft,Per hundred thousand inhabitants,1953.07
636,2009,Cyprus,Intentional homicide,Number,19.0
637,2009,Cyprus,Intentional homicide,Per hundred thousand inhabitants,2.38
638,2009,Cyprus,Assault,Number,219.0
639,2009,Cyprus,Assault,Per hundred thousand inhabitants,27.48
640,2009,Cyprus,Sexual violence,Number,78.0
641,2009,Cyprus,Sexual violence,Per hundred thousand inhabitants,9.79
642,2009,Cyprus,Rape,Number,27.0
643,2009,Cyprus,Rape,Per hundred thousand inhabitants,3.39
644,2009,Cyprus,Sexual assault,Number,51.0
645,2009,Cyprus,Sexual assault,Per hundred thousand inhabitants,6.4
646,2009,Cyprus,Theft,Number,2912.0
647,2009,Cyprus,Theft,Per hundred thousand inhabitants,365.4
648,2009,Latvia,Intentional homicide,Number,108.0
649,2009,Latvia,Intentional homicide,Per hundred thousand inhabitants,4.99
650,2009,Latvia,Assault,Number,1215.0
651,2009,Latvia,Assault,Per hundred thousand inhabitants,56.18
652,2009,Latvia,Sexual violence,Number,
653,2009,Latvia,Sexual violence,Per hundred thousand inhabitants,
654,2009,Latvia,Rape,Number,69.0
655,2009,Latvia,Rape,Per hundred thousand inhabitants,3.19
656,2009,Latvia,Sexual assault,Number,
657,2009,Latvia,Sexual assault,Per hundred thousand inhabitants,
658,2009,Latvia,Theft,Number,29163.0
659,2009,Latvia,Theft,Per hundred thousand inhabitants,1348.37
660,2009,Lithuania,Intentional homicide,Number,240.0
661,2009,Lithuania,Intentional homicide,Per hundred thousand inhabitants,7.54
662,2009,Lithuania,Assault,Number,220.0
663,2009,Lithuania,Assault,Per hundred thousand inhabitants,6.91
664,2009,Lithuania,Sexual violence,Number,362.0
665,2009,Lithuania,Sexual violence,Per hundred thousand inhabitants,11.37
666,2009,Lithuania,Rape,Number,149.0
667,2009,Lithuania,Rape,Per hundred thousand inhabitants,4.68
668,2009,Lithuania,Sexual assault,Number,213.0
669,2009,Lithuania,Sexual assault,Per hundred thousand inhabitants,6.69
670,2009,Lithuania,Theft,Number,30379.0
671,2009,Lithuania,Theft,Per hundred thousand inhabitants,954.16
672,2009,Luxembourg,Intentional homicide,Number,5.0
673,2009,Luxembourg,Intentional homicide,Per hundred thousand inhabitants,1.01
674,2009,Luxembourg,Assault,Number,2350.0
675,2009,Luxembourg,Assault,Per hundred thousand inhabitants,476.19
676,2009,Luxembourg,Sexual violence,Number,360.0
677,2009,Luxembourg,Sexual violence,Per hundred thousand inhabitants,72.95
678,2009,Luxembourg,Rape,Number,56.0
679,2009,Luxembourg,Rape,Per hundred thousand inhabitants,11.35
680,2009,Luxembourg,Sexual assault,Number,304.0
681,2009,Luxembourg,Sexual assault,Per hundred thousand inhabitants,61.6
682,2009,Luxembourg,Theft,Number,7079.0
683,2009,Luxembourg,Theft,Per hundred thousand inhabitants,1434.45
684,2009,Hungary,Intentional homicide,Number,139.0
685,2009,Hungary,Intentional homicide,Per hundred thousand inhabitants,1.39
686,2009,Hungary,Assault,Number,12787.0
687,2009,Hungary,Assault,Per hundred thousand inhabitants,127.48
688,2009,Hungary,Sexual violence,Number,656.0
689,2009,Hungary,Sexual violence,Per hundred thousand inhabitants,6.54
690,2009,Hungary,Rape,Number,228.0
691,2009,Hungary,Rape,Per hundred thousand inhabitants,2.27
692,2009,Hungary,Sexual assault,Number,428.0
693,2009,Hungary,Sexual assault,Per hundred thousand inhabitants,4.27
694,2009,Hungary,Theft,Number,125247.0
695,2009,Hungary,Theft,Per hundred thousand inhabitants,1248.6
696,2009,Malta,Intentional homicide,Number,4.0
697,2009,Malta,Intentional homicide,Per hundred thousand inhabitants,0.97
698,2009,Malta,Assault,Number,173.0
699,2009,Malta,Assault,Per hundred thousand inhabitants,42.1
700,2009,Malta,Sexual violence,Number,82.0
701,2009,Malta,Sexual violence,Per hundred thousand inhabitants,19.95
702,2009,Malta,Rape,Number,12.0
703,2009,Malta,Rape,Per hundred thousand inhabitants,2.92
704,2009,Malta,Sexual assault,Number,70.0
705,2009,Malta,Sexual assault,Per hundred thousand inhabitants,17.03
706,2009,Malta,Theft,Number,7244.0
707,2009,Malta,Theft,Per hundred thousand inhabitants,1762.85
708,2009,Netherlands,Intentional homicide,Number,154.0
709,2009,Netherlands,Intentional homicide,Per hundred thousand inhabitants,0.93
710,2009,Netherlands,Assault,Number,65690.0
711,2009,Netherlands,Assault,Per hundred thousand inhabitants,398.46
712,2009,Netherlands,Sexual violence,Number,10245.0
713,2009,Netherlands,Sexual violence,Per hundred thousand inhabitants,62.14
714,2009,Netherlands,Rape,Number,1920.0
715,2009,Netherlands,Rape,Per hundred thousand inhabitants,11.65
716,2009,Netherlands,Sexual assault,Number,8325.0
717,2009,Netherlands,Sexual assault,Per hundred thousand inhabitants,50.5
718,2009,Netherlands,Theft,Number,703315.0
719,2009,Netherlands,Theft,Per hundred thousand inhabitants,4266.19
720,2009,Austria,Intentional homicide,Number,51.0
721,2009,Austria,Intentional homicide,Per hundred thousand inhabitants,0.61
722,2009,Austria,Assault,Number,4023.0
723,2009,Austria,Assault,Per hundred thousand inhabitants,48.27
724,2009,Austria,Sexual violence,Number,3836.0
725,2009,Austria,Sexual violence,Per hundred thousand inhabitants,46.02
726,2009,Austria,Rape,Number,779.0
727,2009,Austria,Rape,Per hundred thousand inhabitants,9.35
728,2009,Austria,Sexual assault,Number,3057.0
729,2009,Austria,Sexual assault,Per hundred thousand inhabitants,36.68
730,2009,Austria,Theft,Number,170683.0
731,2009,Austria,Theft,Per hundred thousand inhabitants,2047.79
732,2009,Poland,Intentional homicide,Number,493.0
733,2009,Poland,Intentional homicide,Per hundred thousand inhabitants,1.29
734,2009,Poland,Assault,Number,12559.0
735,2009,Poland,Assault,Per hundred thousand inhabitants,32.93
736,2009,Poland,Sexual violence,Number,
737,2009,Poland,Sexual violence,Per hundred thousand inhabitants,
738,2009,Poland,Rape,Number,1530.0
739,2009,Poland,Rape,Per hundred thousand inhabitants,4.01
740,2009,Poland,Sexual assault,Number,
741,2009,Poland,Sexual assault,Per hundred thousand inhabitants,
742,2009,Poland,Theft,Number,208194.0
743,2009,Poland,Theft,Per hundred thousand inhabitants,545.93
744,2009,Portugal,Intentional homicide,Number,130.0
745,2009,Portugal,Intentional homicide,Per hundred thousand inhabitants,1.23
746,2009,Portugal,Assault,Number,33205.0
747,2009,Portugal,Assault,Per hundred thousand inhabitants,314.35
748,2009,Portugal,Sexual violence,Number,2556.0
749,2009,Portugal,Sexual violence,Per hundred thousand inhabitants,24.2
750,2009,Portugal,Rape,Number,377.0
751,2009,Portugal,Rape,Per hundred thousand inhabitants,3.57
752,2009,Portugal,Sexual assault,Number,2179.0
753,2009,Portugal,Sexual assault,Per hundred thousand inhabitants,20.63
754,2009,Portugal,Theft,Number,121199.0
755,2009,Portugal,Theft,Per hundred thousand inhabitants,1147.39
756,2009,Romania,Intentional homicide,Number,397.0
757,2009,Romania,Intentional homicide,Per hundred thousand inhabitants,1.94
758,2009,Romania,Assault,Number,9072.0
759,2009,Romania,Assault,Per hundred thousand inhabitants,44.38
760,2009,Romania,Sexual violence,Number,1605.0
761,2009,Romania,Sexual violence,Per hundred thousand inhabitants,7.85
762,2009,Romania,Rape,Number,1007.0
763,2009,Romania,Rape,Per hundred thousand inhabitants,4.93
764,2009,Romania,Sexual assault,Number,598.0
765,2009,Romania,Sexual assault,Per hundred thousand inhabitants,2.93
766,2009,Romania,Theft,Number,49398.0
767,2009,Romania,Theft,Per hundred thousand inhabitants,241.67
768,2009,Slovenia,Intentional homicide,Number,13.0
769,2009,Slovenia,Intentional homicide,Per hundred thousand inhabitants,0.64
770,2009,Slovenia,Assault,Number,2177.0
771,2009,Slovenia,Assault,Per hundred thousand inhabitants,107.12
