,TIME,GEO,UNIT,ISCED11,Value
1209,2013,Slovenia,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",81.5
1210,2013,Slovenia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),57.1
1211,2013,Slovenia,Percentage,Tertiary education (levels 5-8),24.4
1212,2013,Slovakia,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",14.7
1213,2013,Slovakia,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",85.3
1214,2013,Slovakia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),67.5
1215,2013,Slovakia,Percentage,Tertiary education (levels 5-8),17.7
1216,2013,Finland,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",20.8
1217,2013,Finland,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",79.2
1218,2013,Finland,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),45.6
1219,2013,Finland,Percentage,Tertiary education (levels 5-8),33.6
1220,2013,Sweden,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",22.9
1221,2013,Sweden,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",77.1
1222,2013,Sweden,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),45.7
1223,2013,Sweden,Percentage,Tertiary education (levels 5-8),31.4
1224,2013,United Kingdom,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",21.7
1225,2013,United Kingdom,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",78.3
1226,2013,United Kingdom,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),42.7
1227,2013,United Kingdom,Percentage,Tertiary education (levels 5-8),35.6
1228,2013,Iceland,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",35.2
1229,2013,Iceland,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",64.8
1230,2013,Iceland,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),35.5
1231,2013,Iceland,Percentage,Tertiary education (levels 5-8),29.3
1232,2013,Norway,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",23.6
1233,2013,Norway,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",76.4
1234,2013,Norway,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),42.2
1235,2013,Norway,Percentage,Tertiary education (levels 5-8),34.2
1236,2013,Switzerland,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",19.0
1237,2013,Switzerland,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",81.0
1238,2013,Switzerland,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),47.8
1239,2013,Switzerland,Percentage,Tertiary education (levels 5-8),33.2
1240,2013,"Former Yugoslav Republic of Macedonia, the",Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",36.1
1241,2013,"Former Yugoslav Republic of Macedonia, the",Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",63.9
1242,2013,"Former Yugoslav Republic of Macedonia, the",Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),48.8
1243,2013,"Former Yugoslav Republic of Macedonia, the",Percentage,Tertiary education (levels 5-8),15.1
1244,2013,Turkey,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",67.7
1245,2013,Turkey,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",32.3
1246,2013,Turkey,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),19.3
1247,2013,Turkey,Percentage,Tertiary education (levels 5-8),13.0
1248,2014,European Union (28 countries),Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",27.5
1249,2014,European Union (28 countries),Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",72.5
1250,2014,European Union (28 countries),Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),46.5
1251,2014,European Union (28 countries),Percentage,Tertiary education (levels 5-8),26.0
1252,2014,European Union (27 countries),Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",27.6
1253,2014,European Union (27 countries),Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",72.4
1254,2014,European Union (27 countries),Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),46.4
1255,2014,European Union (27 countries),Percentage,Tertiary education (levels 5-8),26.0
1256,2014,European Union (15 countries),Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",29.6
1257,2014,European Union (15 countries),Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",70.4
1258,2014,European Union (15 countries),Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),43.1
1259,2014,European Union (15 countries),Percentage,Tertiary education (levels 5-8),27.3
1260,2014,Euro area (19 countries),Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",30.9
1261,2014,Euro area (19 countries),Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",69.1
1262,2014,Euro area (19 countries),Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),43.9
1263,2014,Euro area (19 countries),Percentage,Tertiary education (levels 5-8),25.3
1264,2014,Euro area (18 countries),Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",31.0
1265,2014,Euro area (18 countries),Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",69.0
1266,2014,Euro area (18 countries),Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),43.8
1267,2014,Euro area (18 countries),Percentage,Tertiary education (levels 5-8),25.2
1268,2014,Euro area (17 countries),Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",31.1
1269,2014,Euro area (17 countries),Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",68.9
1270,2014,Euro area (17 countries),Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),43.7
1271,2014,Euro area (17 countries),Percentage,Tertiary education (levels 5-8),25.2
1272,2014,Belgium,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",29.5
1273,2014,Belgium,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",70.5
1274,2014,Belgium,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),37.8
1275,2014,Belgium,Percentage,Tertiary education (levels 5-8),32.6
1276,2014,Bulgaria,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",22.6
1277,2014,Bulgaria,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",77.4
1278,2014,Bulgaria,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),53.8
1279,2014,Bulgaria,Percentage,Tertiary education (levels 5-8),23.6
1280,2014,Czech Republic,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",12.4
1281,2014,Czech Republic,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",87.6
1282,2014,Czech Republic,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),68.5
1283,2014,Czech Republic,Percentage,Tertiary education (levels 5-8),19.1
1284,2014,Denmark,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",28.2
1285,2014,Denmark,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",71.8
1286,2014,Denmark,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),42.0
1287,2014,Denmark,Percentage,Tertiary education (levels 5-8),29.8
1288,2014,Germany (until 1990 former territory of the FRG),Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",19.7
1289,2014,Germany (until 1990 former territory of the FRG),Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",80.3
1290,2014,Germany (until 1990 former territory of the FRG),Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),57.1
1291,2014,Germany (until 1990 former territory of the FRG),Percentage,Tertiary education (levels 5-8),23.2
1292,2014,Estonia,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",15.1
1293,2014,Estonia,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",84.9
1294,2014,Estonia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),52.2
1295,2014,Estonia,Percentage,Tertiary education (levels 5-8),32.6
1296,2014,Ireland,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",25.6
1297,2014,Ireland,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",74.4
1298,2014,Ireland,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),38.6
1299,2014,Ireland,Percentage,Tertiary education (levels 5-8),35.8
1300,2014,Greece,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",33.1
1301,2014,Greece,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",66.9
1302,2014,Greece,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),42.2
1303,2014,Greece,Percentage,Tertiary education (levels 5-8),24.6
1304,2014,Spain,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",44.5
1305,2014,Spain,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",55.5
1306,2014,Spain,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),23.9
1307,2014,Spain,Percentage,Tertiary education (levels 5-8),31.7
1308,2014,France,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",26.5
1309,2014,France,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",73.5
1310,2014,France,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),43.7
1311,2014,France,Percentage,Tertiary education (levels 5-8),29.7
1312,2014,Croatia,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",20.8
1313,2014,Croatia,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",79.2
1314,2014,Croatia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),60.7
1315,2014,Croatia,Percentage,Tertiary education (levels 5-8),18.5
1316,2014,Italy,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",42.3
1317,2014,Italy,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",57.7
1318,2014,Italy,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),42.7
1319,2014,Italy,Percentage,Tertiary education (levels 5-8),15.0
1320,2014,Cyprus,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",26.1
1321,2014,Cyprus,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",73.9
1322,2014,Cyprus,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),37.5
1323,2014,Cyprus,Percentage,Tertiary education (levels 5-8),36.4
1324,2014,Latvia,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",16.1
1325,2014,Latvia,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",83.9
1326,2014,Latvia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),57.0
1327,2014,Latvia,Percentage,Tertiary education (levels 5-8),26.9
1328,2014,Lithuania,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",14.2
1329,2014,Lithuania,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",85.8
1330,2014,Lithuania,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),54.3
1331,2014,Lithuania,Percentage,Tertiary education (levels 5-8),31.4
1332,2014,Luxembourg,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",24.9
1333,2014,Luxembourg,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",75.1
1334,2014,Luxembourg,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),35.5
1335,2014,Luxembourg,Percentage,Tertiary education (levels 5-8),39.6
1336,2014,Hungary,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",22.0
1337,2014,Hungary,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",78.0
1338,2014,Hungary,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),57.7
1339,2014,Hungary,Percentage,Tertiary education (levels 5-8),20.2
1340,2014,Malta,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",53.6
1341,2014,Malta,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",46.4
1342,2014,Malta,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),28.4
1343,2014,Malta,Percentage,Tertiary education (levels 5-8),18.0
1344,2014,Netherlands,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",28.8
1345,2014,Netherlands,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",71.2
1346,2014,Netherlands,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),41.4
1347,2014,Netherlands,Percentage,Tertiary education (levels 5-8),29.7
1348,2014,Austria,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",20.3
1349,2014,Austria,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",79.7
1350,2014,Austria,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),52.4
1351,2014,Austria,Percentage,Tertiary education (levels 5-8),27.4
1352,2014,Poland,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",15.5
1353,2014,Poland,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",84.5
1354,2014,Poland,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),60.7
1355,2014,Poland,Percentage,Tertiary education (levels 5-8),23.8
1356,2014,Portugal,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",56.3
1357,2014,Portugal,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",43.7
1358,2014,Portugal,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),24.0
1359,2014,Portugal,Percentage,Tertiary education (levels 5-8),19.7
1360,2014,Romania,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",31.2
1361,2014,Romania,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",68.8
1362,2014,Romania,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),54.6
1363,2014,Romania,Percentage,Tertiary education (levels 5-8),14.2
1364,2014,Slovenia,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",18.4
1365,2014,Slovenia,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",81.6
1366,2014,Slovenia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),56.5
1367,2014,Slovenia,Percentage,Tertiary education (levels 5-8),25.1
1368,2014,Slovakia,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",15.2
1369,2014,Slovakia,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",84.8
1370,2014,Slovakia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),66.7
1371,2014,Slovakia,Percentage,Tertiary education (levels 5-8),18.1
1372,2014,Finland,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",20.1
1373,2014,Finland,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",79.9
1374,2014,Finland,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),45.2
1375,2014,Finland,Percentage,Tertiary education (levels 5-8),34.7
1376,2014,Sweden,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",22.1
1377,2014,Sweden,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",77.9
1378,2014,Sweden,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),45.0
1379,2014,Sweden,Percentage,Tertiary education (levels 5-8),32.8
1380,2014,United Kingdom,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",20.9
1381,2014,United Kingdom,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",79.1
1382,2014,United Kingdom,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),42.5
1383,2014,United Kingdom,Percentage,Tertiary education (levels 5-8),36.6
1384,2014,Iceland,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",33.6
1385,2014,Iceland,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",66.4
1386,2014,Iceland,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),36.2
1387,2014,Iceland,Percentage,Tertiary education (levels 5-8),30.2
1388,2014,Norway,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",24.6
1389,2014,Norway,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",75.4
1390,2014,Norway,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),39.3
1391,2014,Norway,Percentage,Tertiary education (levels 5-8),36.1
1392,2014,Switzerland,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",18.1
1393,2014,Switzerland,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",81.9
1394,2014,Switzerland,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),47.5
1395,2014,Switzerland,Percentage,Tertiary education (levels 5-8),34.4
1396,2014,"Former Yugoslav Republic of Macedonia, the",Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",35.9
1397,2014,"Former Yugoslav Republic of Macedonia, the",Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",64.1
1398,2014,"Former Yugoslav Republic of Macedonia, the",Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),48.9
1399,2014,"Former Yugoslav Republic of Macedonia, the",Percentage,Tertiary education (levels 5-8),15.2
1400,2014,Turkey,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",67.4
1401,2014,Turkey,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",32.6
1402,2014,Turkey,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),19.0
1403,2014,Turkey,Percentage,Tertiary education (levels 5-8),13.6
1404,2015,European Union (28 countries),Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",26.9
1405,2015,European Union (28 countries),Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",73.1
1406,2015,European Union (28 countries),Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),46.4
1407,2015,European Union (28 countries),Percentage,Tertiary education (levels 5-8),26.7
1408,2015,European Union (27 countries),Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",27.0
1409,2015,European Union (27 countries),Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",73.0
1410,2015,European Union (27 countries),Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),46.3
1411,2015,European Union (27 countries),Percentage,Tertiary education (levels 5-8),26.7
1412,2015,European Union (15 countries),Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",29.0
1413,2015,European Union (15 countries),Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",71.0
1414,2015,European Union (15 countries),Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),43.0
1415,2015,European Union (15 countries),Percentage,Tertiary education (levels 5-8),28.0
1416,2015,Euro area (19 countries),Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",30.3
1417,2015,Euro area (19 countries),Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",69.7
1418,2015,Euro area (19 countries),Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),43.8
1419,2015,Euro area (19 countries),Percentage,Tertiary education (levels 5-8),25.9
1420,2015,Euro area (18 countries),Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",30.5
1421,2015,Euro area (18 countries),Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",69.5
1422,2015,Euro area (18 countries),Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),43.7
1423,2015,Euro area (18 countries),Percentage,Tertiary education (levels 5-8),25.8
1424,2015,Euro area (17 countries),Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",30.6
1425,2015,Euro area (17 countries),Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",69.4
1426,2015,Euro area (17 countries),Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),43.6
1427,2015,Euro area (17 countries),Percentage,Tertiary education (levels 5-8),25.8
1428,2015,Belgium,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",28.7
1429,2015,Belgium,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",71.3
1430,2015,Belgium,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),38.7
1431,2015,Belgium,Percentage,Tertiary education (levels 5-8),32.7
1432,2015,Bulgaria,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",22.2
1433,2015,Bulgaria,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",77.8
1434,2015,Bulgaria,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),53.7
1435,2015,Bulgaria,Percentage,Tertiary education (levels 5-8),24.1
1436,2015,Czech Republic,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",12.4
1437,2015,Czech Republic,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",87.6
1438,2015,Czech Republic,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),67.8
1439,2015,Czech Republic,Percentage,Tertiary education (levels 5-8),19.8
1440,2015,Denmark,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",27.3
1441,2015,Denmark,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",72.7
1442,2015,Denmark,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),42.0
1443,2015,Denmark,Percentage,Tertiary education (levels 5-8),30.7
1444,2015,Germany (until 1990 former territory of the FRG),Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",19.8
1445,2015,Germany (until 1990 former territory of the FRG),Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",80.2
1446,2015,Germany (until 1990 former territory of the FRG),Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),56.4
1447,2015,Germany (until 1990 former territory of the FRG),Percentage,Tertiary education (levels 5-8),23.8
1448,2015,Estonia,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",15.1
1449,2015,Estonia,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",84.9
1450,2015,Estonia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),51.6
1451,2015,Estonia,Percentage,Tertiary education (levels 5-8),33.3
1452,2015,Ireland,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",24.9
1453,2015,Ireland,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",75.1
1454,2015,Ireland,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),37.7
1455,2015,Ireland,Percentage,Tertiary education (levels 5-8),37.4
1456,2015,Greece,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",31.5
1457,2015,Greece,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",68.5
1458,2015,Greece,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),43.0
1459,2015,Greece,Percentage,Tertiary education (levels 5-8),25.4
1460,2015,Spain,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",43.5
1461,2015,Spain,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",56.5
1462,2015,Spain,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),24.4
1463,2015,Spain,Percentage,Tertiary education (levels 5-8),32.1
1464,2015,France,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",26.0
1465,2015,France,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",74.0
1466,2015,France,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),43.6
1467,2015,France,Percentage,Tertiary education (levels 5-8),30.4
1468,2015,Croatia,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",20.3
1469,2015,Croatia,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",79.7
1470,2015,Croatia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),60.1
1471,2015,Croatia,Percentage,Tertiary education (levels 5-8),19.6
1472,2015,Italy,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",41.9
1473,2015,Italy,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",58.1
1474,2015,Italy,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),42.7
1475,2015,Italy,Percentage,Tertiary education (levels 5-8),15.5
1476,2015,Cyprus,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",25.5
1477,2015,Cyprus,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",74.5
1478,2015,Cyprus,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),38.1
1479,2015,Cyprus,Percentage,Tertiary education (levels 5-8),36.4
1480,2015,Latvia,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",15.6
1481,2015,Latvia,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",84.4
1482,2015,Latvia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),56.3
1483,2015,Latvia,Percentage,Tertiary education (levels 5-8),28.1
1484,2015,Lithuania,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",13.8
1485,2015,Lithuania,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",86.2
1486,2015,Lithuania,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),53.0
1487,2015,Lithuania,Percentage,Tertiary education (levels 5-8),33.2
1488,2015,Luxembourg,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",30.3
1489,2015,Luxembourg,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",69.7
1490,2015,Luxembourg,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),34.5
1491,2015,Luxembourg,Percentage,Tertiary education (levels 5-8),35.2
1492,2015,Hungary,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",21.9
1493,2015,Hungary,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",78.1
1494,2015,Hungary,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),57.2
1495,2015,Hungary,Percentage,Tertiary education (levels 5-8),20.9
1496,2015,Malta,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",52.4
1497,2015,Malta,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",47.6
1498,2015,Malta,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),29.5
1499,2015,Malta,Percentage,Tertiary education (levels 5-8),18.1
1500,2015,Netherlands,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",28.4
1501,2015,Netherlands,Percentage,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",71.6
1502,2015,Netherlands,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),41.1
1503,2015,Netherlands,Percentage,Tertiary education (levels 5-8),30.5
1504,2015,Austria,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",19.6
