"TIME","GEO","UNIT","INDIC_NA","Value","Flag and Footnotes"
"2006","France","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","107.7",""
"2006","France","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","104.5",""
"2006","France","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","-246.5",""
"2006","Croatia","Million euro","Gross domestic product at market prices","39,734.6",""
"2006","Croatia","Million euro","Gross fixed capital formation","10,346.2",""
"2006","Croatia","Million euro","External balance of goods and services","-2,673.6",""
"2006","Croatia","Euro per inhabitant","Gross domestic product at market prices","9,200",""
"2006","Croatia","Euro per inhabitant","Gross fixed capital formation","2,400",""
"2006","Croatia","Euro per inhabitant","External balance of goods and services","-600",""
"2006","Croatia","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","14,100",""
"2006","Croatia","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","3,700",""
"2006","Croatia","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","-900",""
"2006","Croatia","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2006","Croatia","Percentage of gross domestic product (GDP)","Gross fixed capital formation","26.0",""
"2006","Croatia","Percentage of gross domestic product (GDP)","External balance of goods and services","-6.7",""
"2006","Croatia","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","59.3",""
"2006","Croatia","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","74.8",""
"2006","Croatia","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","-874.0",""
"2006","Italy","Million euro","Gross domestic product at market prices","1,493,031.3",""
"2006","Italy","Million euro","Gross fixed capital formation","319,061.9",""
"2006","Italy","Million euro","External balance of goods and services","-12,171.7",""
"2006","Italy","Euro per inhabitant","Gross domestic product at market prices","25,300",""
"2006","Italy","Euro per inhabitant","Gross fixed capital formation","5,400",""
"2006","Italy","Euro per inhabitant","External balance of goods and services","-200",""
"2006","Italy","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","24,700",""
"2006","Italy","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","5,300",""
"2006","Italy","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","-200",""
"2006","Italy","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2006","Italy","Percentage of gross domestic product (GDP)","Gross fixed capital formation","21.4",""
"2006","Italy","Percentage of gross domestic product (GDP)","External balance of goods and services","-0.8",""
"2006","Italy","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","104.2",""
"2006","Italy","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","107.8",""
"2006","Italy","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","-186.0",""
"2006","Cyprus","Million euro","Gross domestic product at market prices","14,670.5",""
"2006","Cyprus","Million euro","Gross fixed capital formation","3,023.2",""
"2006","Cyprus","Million euro","External balance of goods and services","-544.0",""
"2006","Cyprus","Euro per inhabitant","Gross domestic product at market prices","19,500",""
"2006","Cyprus","Euro per inhabitant","Gross fixed capital formation","4,000",""
"2006","Cyprus","Euro per inhabitant","External balance of goods and services","-700",""
"2006","Cyprus","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","22,000",""
"2006","Cyprus","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","4,500",""
"2006","Cyprus","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","-800",""
"2006","Cyprus","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2006","Cyprus","Percentage of gross domestic product (GDP)","Gross fixed capital formation","20.6",""
"2006","Cyprus","Percentage of gross domestic product (GDP)","External balance of goods and services","-3.7",""
"2006","Cyprus","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","92.8",""
"2006","Cyprus","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","92.6",""
"2006","Cyprus","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","-753.4",""
"2006","Latvia","Million euro","Gross domestic product at market prices","15,981.9",""
"2006","Latvia","Million euro","Gross fixed capital formation","5,265.6",""
"2006","Latvia","Million euro","External balance of goods and services","-3,444.4",""
"2006","Latvia","Euro per inhabitant","Gross domestic product at market prices","7,200","b"
"2006","Latvia","Euro per inhabitant","Gross fixed capital formation","2,400","b"
"2006","Latvia","Euro per inhabitant","External balance of goods and services","-1,600","b"
"2006","Latvia","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","12,500","b"
"2006","Latvia","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","4,100","b"
"2006","Latvia","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","-2,700","b"
"2006","Latvia","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2006","Latvia","Percentage of gross domestic product (GDP)","Gross fixed capital formation","32.9",""
"2006","Latvia","Percentage of gross domestic product (GDP)","External balance of goods and services","-21.6",""
"2006","Latvia","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","52.8","b"
"2006","Latvia","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","84.2","b"
"2006","Latvia","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","-2,490.2","b"
"2006","Lithuania","Million euro","Gross domestic product at market prices","24,104.2",""
"2006","Lithuania","Million euro","Gross fixed capital formation","6,093.0",""
"2006","Lithuania","Million euro","External balance of goods and services","-2,438.1",""
"2006","Lithuania","Euro per inhabitant","Gross domestic product at market prices","7,400",""
"2006","Lithuania","Euro per inhabitant","Gross fixed capital formation","1,900",""
"2006","Lithuania","Euro per inhabitant","External balance of goods and services","-700",""
"2006","Lithuania","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","13,600",""
"2006","Lithuania","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","3,400",""
"2006","Lithuania","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","-1,400",""
"2006","Lithuania","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2006","Lithuania","Percentage of gross domestic product (GDP)","Gross fixed capital formation","25.3",""
"2006","Lithuania","Percentage of gross domestic product (GDP)","External balance of goods and services","-10.1",""
"2006","Lithuania","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","57.4",""
"2006","Lithuania","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","70.3",""
"2006","Lithuania","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","-1,271.3",""
"2006","Luxembourg","Million euro","Gross domestic product at market prices","33,914.1",""
"2006","Luxembourg","Million euro","Gross fixed capital formation","6,497.0",""
"2006","Luxembourg","Million euro","External balance of goods and services","10,450.9",""
"2006","Luxembourg","Euro per inhabitant","Gross domestic product at market prices","71,700",""
"2006","Luxembourg","Euro per inhabitant","Gross fixed capital formation","13,700",""
"2006","Luxembourg","Euro per inhabitant","External balance of goods and services","22,100",""
"2006","Luxembourg","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","63,800",""
"2006","Luxembourg","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","12,200",""
"2006","Luxembourg","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","19,600",""
"2006","Luxembourg","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2006","Luxembourg","Percentage of gross domestic product (GDP)","Gross fixed capital formation","19.2",""
"2006","Luxembourg","Percentage of gross domestic product (GDP)","External balance of goods and services","30.8",""
"2006","Luxembourg","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","268.8",""
"2006","Luxembourg","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","249.4",""
