TIME,GEO,UNIT,INDIC_NA,Value,Flag and Footnotes
2006,Italy,Percentage of gross domestic product (GDP),Gross fixed capital formation,21.4,
2006,Italy,Percentage of gross domestic product (GDP),External balance of goods and services,0.8,
2006,Italy,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,104.2,
2006,Italy,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,107.8,
2006,Italy,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,186.0,
2006,Cyprus,Million euro,Gross domestic product at market prices,14670.5,
2006,Cyprus,Million euro,Gross fixed capital formation,3023.2,
2006,Cyprus,Million euro,External balance of goods and services,544.0,
2006,Cyprus,Euro per inhabitant,Gross domestic product at market prices,19500,
2006,Cyprus,Euro per inhabitant,Gross fixed capital formation,4000,
2006,Cyprus,Euro per inhabitant,External balance of goods and services,700,
2006,Cyprus,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,22000,
2006,Cyprus,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,4500,
2006,Cyprus,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,800,
2006,Cyprus,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2006,Cyprus,Percentage of gross domestic product (GDP),Gross fixed capital formation,20.6,
2006,Cyprus,Percentage of gross domestic product (GDP),External balance of goods and services,3.7,
2006,Cyprus,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,92.8,
2006,Cyprus,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,92.6,
2006,Cyprus,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,753.4,
2006,Latvia,Million euro,Gross domestic product at market prices,15981.9,
2006,Latvia,Million euro,Gross fixed capital formation,5265.6,
2006,Latvia,Million euro,External balance of goods and services,3444.4,
2006,Latvia,Euro per inhabitant,Gross domestic product at market prices,7200,b
2006,Latvia,Euro per inhabitant,Gross fixed capital formation,2400,b
2006,Latvia,Euro per inhabitant,External balance of goods and services,1600,b
2006,Latvia,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,12500,b
2006,Latvia,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,4100,b
2006,Latvia,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,2700,b
2006,Latvia,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2006,Latvia,Percentage of gross domestic product (GDP),Gross fixed capital formation,32.9,
2006,Latvia,Percentage of gross domestic product (GDP),External balance of goods and services,21.6,
2006,Latvia,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,52.8,b
2006,Latvia,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,84.2,b
2006,Latvia,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,2490.2,b
2006,Lithuania,Million euro,Gross domestic product at market prices,24104.2,
2006,Lithuania,Million euro,Gross fixed capital formation,6093.0,
2006,Lithuania,Million euro,External balance of goods and services,2438.1,
2006,Lithuania,Euro per inhabitant,Gross domestic product at market prices,7400,
2006,Lithuania,Euro per inhabitant,Gross fixed capital formation,1900,
2006,Lithuania,Euro per inhabitant,External balance of goods and services,700,
2006,Lithuania,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,13600,
2006,Lithuania,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,3400,
2006,Lithuania,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,1400,
2006,Lithuania,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2006,Lithuania,Percentage of gross domestic product (GDP),Gross fixed capital formation,25.3,
2006,Lithuania,Percentage of gross domestic product (GDP),External balance of goods and services,10.1,
2006,Lithuania,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,57.4,
2006,Lithuania,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,70.3,
2006,Lithuania,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,1271.3,
2006,Luxembourg,Million euro,Gross domestic product at market prices,33914.1,
2006,Luxembourg,Million euro,Gross fixed capital formation,6497.0,
2006,Luxembourg,Million euro,External balance of goods and services,10450.9,
2006,Luxembourg,Euro per inhabitant,Gross domestic product at market prices,71700,
2006,Luxembourg,Euro per inhabitant,Gross fixed capital formation,13700,
2006,Luxembourg,Euro per inhabitant,External balance of goods and services,22100,
2006,Luxembourg,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,63800,
2006,Luxembourg,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,12200,
2006,Luxembourg,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,19600,
2006,Luxembourg,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2006,Luxembourg,Percentage of gross domestic product (GDP),Gross fixed capital formation,19.2,
2006,Luxembourg,Percentage of gross domestic product (GDP),External balance of goods and services,30.8,
2006,Luxembourg,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,268.8,
2006,Luxembourg,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,249.4,
2006,Luxembourg,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,18138.1,
2006,Hungary,Million euro,Gross domestic product at market prices,89589.9,
2006,Hungary,Million euro,Gross fixed capital formation,19480.9,
2006,Hungary,Million euro,External balance of goods and services,819.7,
2006,Hungary,Euro per inhabitant,Gross domestic product at market prices,8900,
2006,Hungary,Euro per inhabitant,Gross fixed capital formation,1900,
2006,Hungary,Euro per inhabitant,External balance of goods and services,100,
2006,Hungary,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,14900,
2006,Hungary,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,3200,
2006,Hungary,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,100,
2006,Hungary,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2006,Hungary,Percentage of gross domestic product (GDP),Gross fixed capital formation,21.7,
2006,Hungary,Percentage of gross domestic product (GDP),External balance of goods and services,0.9,
2006,Hungary,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,62.7,
2006,Hungary,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,66.0,
2006,Hungary,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,125.6,
2006,Malta,Million euro,Gross domestic product at market prices,5206.7,
2006,Malta,Million euro,Gross fixed capital formation,1108.1,
2006,Malta,Million euro,External balance of goods and services,247.3,
2006,Malta,Euro per inhabitant,Gross domestic product at market prices,12800,
2006,Malta,Euro per inhabitant,Gross fixed capital formation,2700,
2006,Malta,Euro per inhabitant,External balance of goods and services,600,
2006,Malta,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,18600,
2006,Malta,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,4000,
2006,Malta,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,900,
2006,Malta,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2006,Malta,Percentage of gross domestic product (GDP),Gross fixed capital formation,21.3,
2006,Malta,Percentage of gross domestic product (GDP),External balance of goods and services,4.8,
2006,Malta,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,78.4,
2006,Malta,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,80.8,
2006,Malta,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,815.0,
2006,Netherlands,Million euro,Gross domestic product at market prices,540216.0,
2006,Netherlands,Million euro,Gross fixed capital formation,106373.0,
2006,Netherlands,Million euro,External balance of goods and services,41806.0,
2006,Netherlands,Euro per inhabitant,Gross domestic product at market prices,33100,
2006,Netherlands,Euro per inhabitant,Gross fixed capital formation,6500,
2006,Netherlands,Euro per inhabitant,External balance of goods and services,2600,
2006,Netherlands,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,31000,
2006,Netherlands,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,6100,
2006,Netherlands,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,2400,
2006,Netherlands,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2006,Netherlands,Percentage of gross domestic product (GDP),Gross fixed capital formation,19.7,
2006,Netherlands,Percentage of gross domestic product (GDP),External balance of goods and services,7.7,
2006,Netherlands,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,130.5,
2006,Netherlands,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,124.5,
2006,Netherlands,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,2211.7,
2006,Austria,Million euro,Gross domestic product at market prices,259034.5,
2006,Austria,Million euro,Gross fixed capital formation,55215.6,
2006,Austria,Million euro,External balance of goods and services,13109.7,
2006,Austria,Euro per inhabitant,Gross domestic product at market prices,31300,
2006,Austria,Euro per inhabitant,Gross fixed capital formation,6700,
2006,Austria,Euro per inhabitant,External balance of goods and services,1600,
2006,Austria,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,29700,
2006,Austria,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,6300,
2006,Austria,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,1500,
