TIME,GEO,ICCS,UNIT,Value,Flag and Footnotes
2009,Belgium,Sexual assault,Number,7457,
2009,Belgium,Sexual assault,Per hundred thousand inhabitants,69.35,
2009,Belgium,Theft,Number,249627,
2009,Belgium,Theft,Per hundred thousand inhabitants,2321.45,
2009,Bulgaria,Intentional homicide,Number,150,
2009,Bulgaria,Intentional homicide,Per hundred thousand inhabitants,2.01,
2009,Bulgaria,Assault,Number,3122,
2009,Bulgaria,Assault,Per hundred thousand inhabitants,41.81,
2009,Bulgaria,Sexual violence,Number,726,
2009,Bulgaria,Sexual violence,Per hundred thousand inhabitants,9.72,
2009,Bulgaria,Rape,Number,246,
2009,Bulgaria,Rape,Per hundred thousand inhabitants,3.29,
2009,Bulgaria,Sexual assault,Number,480,
2009,Bulgaria,Sexual assault,Per hundred thousand inhabitants,6.43,
2009,Bulgaria,Theft,Number,44278,
2009,Bulgaria,Theft,Per hundred thousand inhabitants,592.97,
2009,Czech Republic,Intentional homicide,Number,105,
2009,Czech Republic,Intentional homicide,Per hundred thousand inhabitants,1.01,
2009,Czech Republic,Assault,Number,16887,
2009,Czech Republic,Assault,Per hundred thousand inhabitants,161.97,
2009,Czech Republic,Sexual violence,Number,1730,
2009,Czech Republic,Sexual violence,Per hundred thousand inhabitants,16.59,
2009,Czech Republic,Rape,Number,480,
2009,Czech Republic,Rape,Per hundred thousand inhabitants,4.60,
2009,Czech Republic,Sexual assault,Number,1250,
2009,Czech Republic,Sexual assault,Per hundred thousand inhabitants,11.99,
2009,Czech Republic,Theft,Number,153139,
2009,Czech Republic,Theft,Per hundred thousand inhabitants,1468.85,
2009,Denmark,Intentional homicide,Number,47,
2009,Denmark,Intentional homicide,Per hundred thousand inhabitants,0.85,
2009,Denmark,Assault,Number,10573,
2009,Denmark,Assault,Per hundred thousand inhabitants,191.84,
2009,Denmark,Sexual violence,Number,1656,
2009,Denmark,Sexual violence,Per hundred thousand inhabitants,30.05,
2009,Denmark,Rape,Number,352,
2009,Denmark,Rape,Per hundred thousand inhabitants,6.39,
2009,Denmark,Sexual assault,Number,1304,
2009,Denmark,Sexual assault,Per hundred thousand inhabitants,23.66,
2009,Denmark,Theft,Number,205859,
2009,Denmark,Theft,Per hundred thousand inhabitants,3735.11,
2009,Germany (until 1990 former territory of the FRG),Intentional homicide,Number,721,
2009,Germany (until 1990 former territory of the FRG),Intentional homicide,Per hundred thousand inhabitants,0.88,
2009,Germany (until 1990 former territory of the FRG),Assault,Number,149301,
2009,Germany (until 1990 former territory of the FRG),Assault,Per hundred thousand inhabitants,182.07,
2009,Germany (until 1990 former territory of the FRG),Sexual violence,Number,49084,
2009,Germany (until 1990 former territory of the FRG),Sexual violence,Per hundred thousand inhabitants,59.86,
2009,Germany (until 1990 former territory of the FRG),Rape,Number,7314,
2009,Germany (until 1990 former territory of the FRG),Rape,Per hundred thousand inhabitants,8.92,
2009,Germany (until 1990 former territory of the FRG),Sexual assault,Number,41770,
2009,Germany (until 1990 former territory of the FRG),Sexual assault,Per hundred thousand inhabitants,50.94,
2009,Germany (until 1990 former territory of the FRG),Theft,Number,1308687,
2009,Germany (until 1990 former territory of the FRG),Theft,Per hundred thousand inhabitants,1595.91,
2009,Estonia,Intentional homicide,Number,70,
2009,Estonia,Intentional homicide,Per hundred thousand inhabitants,5.24,
2009,Estonia,Assault,Number,106,
2009,Estonia,Assault,Per hundred thousand inhabitants,7.94,
2009,Estonia,Sexual violence,Number,254,
2009,Estonia,Sexual violence,Per hundred thousand inhabitants,19.02,
2009,Estonia,Rape,Number,124,
2009,Estonia,Rape,Per hundred thousand inhabitants,9.28,
2009,Estonia,Sexual assault,Number,130,
2009,Estonia,Sexual assault,Per hundred thousand inhabitants,9.73,
2009,Estonia,Theft,Number,24835,
2009,Estonia,Theft,Per hundred thousand inhabitants,1859.27,
2009,Ireland,Intentional homicide,Number,88,
2009,Ireland,Intentional homicide,Per hundred thousand inhabitants,1.95,
2009,Ireland,Assault,Number,15580,
2009,Ireland,Assault,Per hundred thousand inhabitants,344.59,
2009,Ireland,Sexual violence,Number,1343,
2009,Ireland,Sexual violence,Per hundred thousand inhabitants,29.70,
2009,Ireland,Rape,Number,329,
2009,Ireland,Rape,Per hundred thousand inhabitants,7.28,
2009,Ireland,Sexual assault,Number,1014,
2009,Ireland,Sexual assault,Per hundred thousand inhabitants,22.43,
2009,Ireland,Theft,Number,77031,
2009,Ireland,Theft,Per hundred thousand inhabitants,1703.73,
2009,Greece,Intentional homicide,Number,143,
2009,Greece,Intentional homicide,Per hundred thousand inhabitants,1.29,
2009,Greece,Assault,Number,7869,
2009,Greece,Assault,Per hundred thousand inhabitants,70.93,
2009,Greece,Sexual violence,Number,924,
2009,Greece,Sexual violence,Per hundred thousand inhabitants,8.33,
2009,Greece,Rape,Number,213,
2009,Greece,Rape,Per hundred thousand inhabitants,1.92,
2009,Greece,Sexual assault,Number,711,
2009,Greece,Sexual assault,Per hundred thousand inhabitants,6.41,
2009,Greece,Theft,Number,126080,
2009,Greece,Theft,Per hundred thousand inhabitants,1136.39,
2009,Spain,Intentional homicide,Number,412,
2009,Spain,Intentional homicide,Per hundred thousand inhabitants,0.89,
2009,Spain,Assault,Number,80910,
2009,Spain,Assault,Per hundred thousand inhabitants,174.98,
2009,Spain,Sexual violence,Number,9723,
2009,Spain,Sexual violence,Per hundred thousand inhabitants,21.03,
2009,Spain,Rape,Number,2051,
2009,Spain,Rape,Per hundred thousand inhabitants,4.44,
2009,Spain,Sexual assault,Number,7672,
2009,Spain,Sexual assault,Per hundred thousand inhabitants,16.59,
2009,Spain,Theft,Number,217648,
2009,Spain,Theft,Per hundred thousand inhabitants,470.70,
2009,France,Intentional homicide,Number,819,
2009,France,Intentional homicide,Per hundred thousand inhabitants,1.27,
2009,France,Assault,Number,220126,
2009,France,Assault,Per hundred thousand inhabitants,342.07,
2009,France,Sexual violence,Number,23253,
2009,France,Sexual violence,Per hundred thousand inhabitants,36.14,
2009,France,Rape,Number,9842,
2009,France,Rape,Per hundred thousand inhabitants,15.29,
2009,France,Sexual assault,Number,13411,
2009,France,Sexual assault,Per hundred thousand inhabitants,20.84,
2009,France,Theft,Number,1383325,
2009,France,Theft,Per hundred thousand inhabitants,2149.68,
2009,Croatia,Intentional homicide,Number,49,
2009,Croatia,Intentional homicide,Per hundred thousand inhabitants,1.14,
2009,Croatia,Assault,Number,1059,
2009,Croatia,Assault,Per hundred thousand inhabitants,24.57,
2009,Croatia,Sexual violence,Number,664,
2009,Croatia,Sexual violence,Per hundred thousand inhabitants,15.41,
2009,Croatia,Rape,Number,129,
2009,Croatia,Rape,Per hundred thousand inhabitants,2.99,
2009,Croatia,Sexual assault,Number,535,
2009,Croatia,Sexual assault,Per hundred thousand inhabitants,12.41,
2009,Croatia,Theft,Number,14095,
2009,Croatia,Theft,Per hundred thousand inhabitants,327.05,
2009,Italy,Intentional homicide,Number,590,
2009,Italy,Intentional homicide,Per hundred thousand inhabitants,1.00,
2009,Italy,Assault,Number,65611,
2009,Italy,Assault,Per hundred thousand inhabitants,111.20,
2009,Italy,Sexual violence,Number,,
2009,Italy,Sexual violence,Per hundred thousand inhabitants,,
2009,Italy,Rape,Number,,
2009,Italy,Rape,Per hundred thousand inhabitants,,
2009,Italy,Sexual assault,Number,4963,
2009,Italy,Sexual assault,Per hundred thousand inhabitants,8.41,
2009,Italy,Theft,Number,1152323,
2009,Italy,Theft,Per hundred thousand inhabitants,1953.07,
2009,Cyprus,Intentional homicide,Number,19,
2009,Cyprus,Intentional homicide,Per hundred thousand inhabitants,2.38,
2009,Cyprus,Assault,Number,219,
2009,Cyprus,Assault,Per hundred thousand inhabitants,27.48,
2009,Cyprus,Sexual violence,Number,78,
2009,Cyprus,Sexual violence,Per hundred thousand inhabitants,9.79,
2009,Cyprus,Rape,Number,27,
2009,Cyprus,Rape,Per hundred thousand inhabitants,3.39,
2009,Cyprus,Sexual assault,Number,51,
2009,Cyprus,Sexual assault,Per hundred thousand inhabitants,6.40,
2009,Cyprus,Theft,Number,2912,
2009,Cyprus,Theft,Per hundred thousand inhabitants,365.40,
2009,Latvia,Intentional homicide,Number,108,
2009,Latvia,Intentional homicide,Per hundred thousand inhabitants,4.99,
2009,Latvia,Assault,Number,1215,
2009,Latvia,Assault,Per hundred thousand inhabitants,56.18,
2009,Latvia,Sexual violence,Number,,
2009,Latvia,Sexual violence,Per hundred thousand inhabitants,,
2009,Latvia,Rape,Number,69,
2009,Latvia,Rape,Per hundred thousand inhabitants,3.19,
2009,Latvia,Sexual assault,Number,,
2009,Latvia,Sexual assault,Per hundred thousand inhabitants,,
2009,Latvia,Theft,Number,29163,
2009,Latvia,Theft,Per hundred thousand inhabitants,1348.37,
2009,Lithuania,Intentional homicide,Number,240,
2009,Lithuania,Intentional homicide,Per hundred thousand inhabitants,7.54,
2009,Lithuania,Assault,Number,220,
2009,Lithuania,Assault,Per hundred thousand inhabitants,6.91,
2009,Lithuania,Sexual violence,Number,362,
2009,Lithuania,Sexual violence,Per hundred thousand inhabitants,11.37,
2009,Lithuania,Rape,Number,149,
2009,Lithuania,Rape,Per hundred thousand inhabitants,4.68,
2009,Lithuania,Sexual assault,Number,213,
2009,Lithuania,Sexual assault,Per hundred thousand inhabitants,6.69,
2009,Lithuania,Theft,Number,30379,
2009,Lithuania,Theft,Per hundred thousand inhabitants,954.16,
2009,Luxembourg,Intentional homicide,Number,5,
2009,Luxembourg,Intentional homicide,Per hundred thousand inhabitants,1.01,
2009,Luxembourg,Assault,Number,2350,
2009,Luxembourg,Assault,Per hundred thousand inhabitants,476.19,
2009,Luxembourg,Sexual violence,Number,360,
2009,Luxembourg,Sexual violence,Per hundred thousand inhabitants,72.95,
2009,Luxembourg,Rape,Number,56,
2009,Luxembourg,Rape,Per hundred thousand inhabitants,11.35,
2009,Luxembourg,Sexual assault,Number,304,
2009,Luxembourg,Sexual assault,Per hundred thousand inhabitants,61.60,
2009,Luxembourg,Theft,Number,7079,
2009,Luxembourg,Theft,Per hundred thousand inhabitants,1434.45,
2009,Hungary,Intentional homicide,Number,139,
2009,Hungary,Intentional homicide,Per hundred thousand inhabitants,1.39,
2009,Hungary,Assault,Number,12787,
2009,Hungary,Assault,Per hundred thousand inhabitants,127.48,
2009,Hungary,Sexual violence,Number,656,
2009,Hungary,Sexual violence,Per hundred thousand inhabitants,6.54,
2009,Hungary,Rape,Number,228,
2009,Hungary,Rape,Per hundred thousand inhabitants,2.27,
2009,Hungary,Sexual assault,Number,428,
2009,Hungary,Sexual assault,Per hundred thousand inhabitants,4.27,
2009,Hungary,Theft,Number,125247,
2009,Hungary,Theft,Per hundred thousand inhabitants,1248.60,
2009,Malta,Intentional homicide,Number,4,
2009,Malta,Intentional homicide,Per hundred thousand inhabitants,0.97,
2009,Malta,Assault,Number,173,
2009,Malta,Assault,Per hundred thousand inhabitants,42.10,
2009,Malta,Sexual violence,Number,82,
2009,Malta,Sexual violence,Per hundred thousand inhabitants,19.95,
2009,Malta,Rape,Number,12,
2009,Malta,Rape,Per hundred thousand inhabitants,2.92,
2009,Malta,Sexual assault,Number,70,
2009,Malta,Sexual assault,Per hundred thousand inhabitants,17.03,
2009,Malta,Theft,Number,7244,
2009,Malta,Theft,Per hundred thousand inhabitants,1762.85,
2009,Netherlands,Intentional homicide,Number,154,
2009,Netherlands,Intentional homicide,Per hundred thousand inhabitants,0.93,
2009,Netherlands,Assault,Number,65690,
2009,Netherlands,Assault,Per hundred thousand inhabitants,398.46,
2009,Netherlands,Sexual violence,Number,10245,
2009,Netherlands,Sexual violence,Per hundred thousand inhabitants,62.14,
2009,Netherlands,Rape,Number,1920,
2009,Netherlands,Rape,Per hundred thousand inhabitants,11.65,
2009,Netherlands,Sexual assault,Number,8325,
2009,Netherlands,Sexual assault,Per hundred thousand inhabitants,50.50,
2009,Netherlands,Theft,Number,703315,
2009,Netherlands,Theft,Per hundred thousand inhabitants,4266.19,
2009,Austria,Intentional homicide,Number,51,
2009,Austria,Intentional homicide,Per hundred thousand inhabitants,0.61,
2009,Austria,Assault,Number,4023,
2009,Austria,Assault,Per hundred thousand inhabitants,48.27,
2009,Austria,Sexual violence,Number,3836,
2009,Austria,Sexual violence,Per hundred thousand inhabitants,46.02,
2009,Austria,Rape,Number,779,
2009,Austria,Rape,Per hundred thousand inhabitants,9.35,
2009,Austria,Sexual assault,Number,3057,
2009,Austria,Sexual assault,Per hundred thousand inhabitants,36.68,
2009,Austria,Theft,Number,170683,
2009,Austria,Theft,Per hundred thousand inhabitants,2047.79,
2009,Poland,Intentional homicide,Number,493,
2009,Poland,Intentional homicide,Per hundred thousand inhabitants,1.29,
2009,Poland,Assault,Number,12559,
2009,Poland,Assault,Per hundred thousand inhabitants,32.93,
2009,Poland,Sexual violence,Number,,
2009,Poland,Sexual violence,Per hundred thousand inhabitants,,
2009,Poland,Rape,Number,1530,
2009,Poland,Rape,Per hundred thousand inhabitants,4.01,
2009,Poland,Sexual assault,Number,,
2009,Poland,Sexual assault,Per hundred thousand inhabitants,,
2009,Poland,Theft,Number,208194,
2009,Poland,Theft,Per hundred thousand inhabitants,545.93,
2009,Portugal,Intentional homicide,Number,130,
2009,Portugal,Intentional homicide,Per hundred thousand inhabitants,1.23,
2009,Portugal,Assault,Number,33205,
2009,Portugal,Assault,Per hundred thousand inhabitants,314.35,
2009,Portugal,Sexual violence,Number,2556,
2009,Portugal,Sexual violence,Per hundred thousand inhabitants,24.20,
2009,Portugal,Rape,Number,377,
2009,Portugal,Rape,Per hundred thousand inhabitants,3.57,
2009,Portugal,Sexual assault,Number,2179,
2009,Portugal,Sexual assault,Per hundred thousand inhabitants,20.63,
2009,Portugal,Theft,Number,121199,
2009,Portugal,Theft,Per hundred thousand inhabitants,1147.39,
2009,Romania,Intentional homicide,Number,397,
2009,Romania,Intentional homicide,Per hundred thousand inhabitants,1.94,
2009,Romania,Assault,Number,9072,
2009,Romania,Assault,Per hundred thousand inhabitants,44.38,
2009,Romania,Sexual violence,Number,1605,
2009,Romania,Sexual violence,Per hundred thousand inhabitants,7.85,
2009,Romania,Rape,Number,1007,
2009,Romania,Rape,Per hundred thousand inhabitants,4.93,
2009,Romania,Sexual assault,Number,598,
2009,Romania,Sexual assault,Per hundred thousand inhabitants,2.93,
2009,Romania,Theft,Number,49398,
2009,Romania,Theft,Per hundred thousand inhabitants,241.67,
2009,Slovenia,Intentional homicide,Number,13,
2009,Slovenia,Intentional homicide,Per hundred thousand inhabitants,0.64,
2009,Slovenia,Assault,Number,2177,
2009,Slovenia,Assault,Per hundred thousand inhabitants,107.12,
2009,Slovenia,Sexual violence,Number,456,
2009,Slovenia,Sexual violence,Per hundred thousand inhabitants,22.44,
2009,Slovenia,Rape,Number,79,
2009,Slovenia,Rape,Per hundred thousand inhabitants,3.89,
2009,Slovenia,Sexual assault,Number,377,
2009,Slovenia,Sexual assault,Per hundred thousand inhabitants,18.55,
2009,Slovenia,Theft,Number,28566,
2009,Slovenia,Theft,Per hundred thousand inhabitants,1405.56,
2009,Slovakia,Intentional homicide,Number,84,
2009,Slovakia,Intentional homicide,Per hundred thousand inhabitants,1.56,
2009,Slovakia,Assault,Number,2618,
2009,Slovakia,Assault,Per hundred thousand inhabitants,48.64,
2009,Slovakia,Sexual violence,Number,,
2009,Slovakia,Sexual violence,Per hundred thousand inhabitants,,
2009,Slovakia,Rape,Number,142,
2009,Slovakia,Rape,Per hundred thousand inhabitants,2.64,
2009,Slovakia,Sexual assault,Number,,
2009,Slovakia,Sexual assault,Per hundred thousand inhabitants,,
2009,Slovakia,Theft,Number,31549,
2009,Slovakia,Theft,Per hundred thousand inhabitants,586.15,
2009,Finland,Intentional homicide,Number,120,
2009,Finland,Intentional homicide,Per hundred thousand inhabitants,2.25,
2009,Finland,Assault,Number,32878,
2009,Finland,Assault,Per hundred thousand inhabitants,617.27,
2009,Finland,Sexual violence,Number,1137,
2009,Finland,Sexual violence,Per hundred thousand inhabitants,21.35,
2009,Finland,Rape,Number,660,
2009,Finland,Rape,Per hundred thousand inhabitants,12.39,
2009,Finland,Sexual assault,Number,477,
2009,Finland,Sexual assault,Per hundred thousand inhabitants,8.96,
2009,Finland,Theft,Number,136609,
2009,Finland,Theft,Per hundred thousand inhabitants,2564.79,
2009,Sweden,Intentional homicide,Number,93,
2009,Sweden,Intentional homicide,Per hundred thousand inhabitants,1.00,
2009,Sweden,Assault,Number,86281,
2009,Sweden,Assault,Per hundred thousand inhabitants,932.13,
2009,Sweden,Sexual violence,Number,14998,
2009,Sweden,Sexual violence,Per hundred thousand inhabitants,162.03,
2009,Sweden,Rape,Number,5453,
2009,Sweden,Rape,Per hundred thousand inhabitants,58.91,
2009,Sweden,Sexual assault,Number,9545,
2009,Sweden,Sexual assault,Per hundred thousand inhabitants,103.12,
2009,Sweden,Theft,Number,425878,
2009,Sweden,Theft,Per hundred thousand inhabitants,4600.93,
2009,England and Wales,Intentional homicide,Number,595,
2009,England and Wales,Intentional homicide,Per hundred thousand inhabitants,1.08,
2009,England and Wales,Assault,Number,399713,
2009,England and Wales,Assault,Per hundred thousand inhabitants,726.23,
2009,England and Wales,Sexual violence,Number,37307,
2009,England and Wales,Sexual violence,Per hundred thousand inhabitants,67.78,
2009,England and Wales,Rape,Number,15074,
2009,England and Wales,Rape,Per hundred thousand inhabitants,27.39,
2009,England and Wales,Sexual assault,Number,22233,
2009,England and Wales,Sexual assault,Per hundred thousand inhabitants,40.39,
